Planta,Centro,Producto,Cliente,Costo_Plant_Centro,Costo_Centro_Cliente
Planta_3,Centro_2,Producto_5,Cliente_2,3.35,3.64
Planta_3,Centro_2,Producto_1,Cliente_3,7.74,8.71
Planta_3,Centro_2,Producto_2,Cliente_3,8.79,7.6
Planta_3,Centro_2,Producto_3,Cliente_3,3.35,13.04
Planta_3,Centro_2,Producto_4,Cliente_3,6.39,5.27
Planta_3,Centro_2,Producto_5,Cliente_3,7.76,9.13
Planta_3,Centro_2,Producto_1,Cliente_4,6.83,8.53
Planta_3,Centro_2,Producto_2,Cliente_4,8.63,12.95
Planta_3,Centro_2,Producto_3,Cliente_4,7.68,4.26
Planta_3,Centro_2,Producto_4,Cliente_4,8.71,11.05
Planta_3,Centro_2,Producto_5,Cliente_4,7.58,7.36
Planta_3,Centro_2,Producto_1,Cliente_5,9.03,11.7
Planta_3,Centro_2,Producto_2,Cliente_5,2.9,7.89
Planta_3,Centro_2,Producto_3,Cliente_5,9.09,3.57
Planta_3,Centro_2,Producto_4,Cliente_5,9.69,11.15
Planta_3,Centro_2,Producto_5,Cliente_5,7.05,6.25
Planta_3,Centro_2,Producto_1,Cliente_6,3.99,14.3
Planta_3,Centro_2,Producto_2,Cliente_6,4.39,12.31
Planta_3,Centro_2,Producto_3,Cliente_6,5.14,4.67
Planta_3,Centro_2,Producto_4,Cliente_6,2.09,9.53
Planta_3,Centro_2,Producto_5,Cliente_6,9.81,7.43
Planta_3,Centro_2,Producto_1,Cliente_7,4.86,7.13
Planta_3,Centro_2,Producto_2,Cliente_7,6.16,8.29
Planta_3,Centro_2,Producto_3,Cliente_7,9.04,9.07
Planta_3,Centro_2,Producto_4,Cliente_7,6.06,4.66
Planta_3,Centro_2,Producto_5,Cliente_7,9.86,6.0
Planta_3,Centro_2,Producto_1,Cliente_8,2.59,10.96
Planta_3,Centro_2,Producto_2,Cliente_8,6.76,7.98
Planta_3,Centro_2,Producto_3,Cliente_8,5.38,12.42
Planta_3,Centro_2,Producto_4,Cliente_8,3.57,12.84
Planta_3,Centro_2,Producto_5,Cliente_8,7.19,8.03
Planta_3,Centro_2,Producto_1,Cliente_9,5.66,6.08
Planta_3,Centro_2,Producto_2,Cliente_9,8.02,9.15
Planta_3,Centro_2,Producto_3,Cliente_9,4.57,10.15
Planta_3,Centro_2,Producto_4,Cliente_9,9.97,8.22
Planta_3,Centro_2,Producto_5,Cliente_9,9.37,7.14
Planta_3,Centro_2,Producto_1,Cliente_10,2.44,5.45
Planta_3,Centro_2,Producto_2,Cliente_10,5.35,5.64
Planta_3,Centro_2,Producto_3,Cliente_10,2.0,13.98
Planta_3,Centro_2,Producto_4,Cliente_10,8.75,11.91
Planta_3,Centro_2,Producto_5,Cliente_10,3.34,4.44
Planta_3,Centro_2,Producto_1,Cliente_11,2.54,11.69
Planta_3,Centro_2,Producto_2,Cliente_11,9.43,8.17
Planta_3,Centro_2,Producto_3,Cliente_11,2.95,9.15
Planta_3,Centro_2,Producto_4,Cliente_11,4.79,7.5
Planta_3,Centro_2,Producto_5,Cliente_11,6.97,11.62
Planta_3,Centro_2,Producto_1,Cliente_12,2.88,3.43
Planta_3,Centro_2,Producto_2,Cliente_12,9.95,5.79
Planta_3,Centro_2,Producto_3,Cliente_12,2.43,5.28
Planta_3,Centro_2,Producto_4,Cliente_12,2.31,7.7
Planta_3,Centro_2,Producto_5,Cliente_12,8.42,7.09
Planta_3,Centro_2,Producto_1,Cliente_13,5.55,11.11
Planta_3,Centro_2,Producto_2,Cliente_13,6.07,13.34
Planta_3,Centro_2,Producto_3,Cliente_13,8.93,3.12
Planta_3,Centro_2,Producto_4,Cliente_13,8.22,8.53
Planta_3,Centro_2,Producto_5,Cliente_13,9.91,8.8
Planta_3,Centro_2,Producto_1,Cliente_14,9.9,12.05
Planta_3,Centro_2,Producto_2,Cliente_14,3.99,9.46
Planta_3,Centro_2,Producto_3,Cliente_14,9.94,13.29
Planta_3,Centro_2,Producto_4,Cliente_14,2.78,11.48
Planta_3,Centro_2,Producto_5,Cliente_14,4.76,3.08
Planta_3,Centro_2,Producto_1,Cliente_15,5.23,5.82
Planta_3,Centro_2,Producto_2,Cliente_15,8.55,7.05
Planta_3,Centro_2,Producto_3,Cliente_15,8.62,3.01
Planta_3,Centro_2,Producto_4,Cliente_15,4.46,5.89
Planta_3,Centro_2,Producto_5,Cliente_15,3.87,3.82
Planta_3,Centro_2,Producto_1,Cliente_16,3.5,9.67
Planta_3,Centro_2,Producto_2,Cliente_16,4.33,8.01
Planta_3,Centro_2,Producto_3,Cliente_16,5.01,13.51
Planta_3,Centro_2,Producto_4,Cliente_16,9.24,8.92
Planta_3,Centro_2,Producto_5,Cliente_16,4.64,4.28
Planta_3,Centro_2,Producto_1,Cliente_17,9.63,3.72
Planta_3,Centro_2,Producto_2,Cliente_17,4.38,6.58
Planta_3,Centro_2,Producto_3,Cliente_17,4.56,4.97
Planta_3,Centro_2,Producto_4,Cliente_17,8.27,4.47
Planta_3,Centro_2,Producto_5,Cliente_17,7.08,4.49
Planta_3,Centro_2,Producto_1,Cliente_18,2.56,13.91
Planta_3,Centro_2,Producto_2,Cliente_18,3.52,12.86
Planta_3,Centro_2,Producto_3,Cliente_18,6.36,3.93
Planta_3,Centro_2,Producto_4,Cliente_18,9.64,5.96
Planta_3,Centro_2,Producto_5,Cliente_18,8.88,5.03
Planta_3,Centro_2,Producto_1,Cliente_19,8.83,3.16
Planta_3,Centro_2,Producto_2,Cliente_19,6.09,12.23
Planta_3,Centro_2,Producto_3,Cliente_19,9.48,13.91
Planta_3,Centro_2,Producto_4,Cliente_19,8.56,13.66
Planta_3,Centro_2,Producto_5,Cliente_19,3.59,6.41
Planta_3,Centro_2,Producto_1,Cliente_20,4.31,7.52
Planta_3,Centro_2,Producto_2,Cliente_20,5.15,9.53
Planta_3,Centro_2,Producto_3,Cliente_20,3.28,11.29
Planta_3,Centro_2,Producto_4,Cliente_20,3.34,6.72
Planta_3,Centro_2,Producto_5,Cliente_20,6.03,12.56
Planta_3,Centro_3,Producto_1,Cliente_1,7.92,10.75
Planta_3,Centro_3,Producto_2,Cliente_1,3.25,9.56
Planta_3,Centro_3,Producto_3,Cliente_1,2.7,7.53
Planta_3,Centro_3,Producto_4,Cliente_1,5.31,3.48
Planta_3,Centro_3,Producto_5,Cliente_1,4.19,14.47
Planta_3,Centro_3,Producto_1,Cliente_2,9.63,7.23
Planta_3,Centro_3,Producto_2,Cliente_2,2.34,5.15
Planta_3,Centro_3,Producto_3,Cliente_2,5.14,14.37
Planta_3,Centro_3,Producto_4,Cliente_2,3.13,12.16
Planta_3,Centro_3,Producto_5,Cliente_2,2.87,14.78
Planta_3,Centro_3,Producto_1,Cliente_3,5.05,12.3
Planta_3,Centro_3,Producto_2,Cliente_3,4.74,10.53
Planta_3,Centro_3,Producto_3,Cliente_3,3.54,4.75
Planta_3,Centro_3,Producto_4,Cliente_3,9.5,14.01
Planta_3,Centro_3,Producto_5,Cliente_3,9.1,10.51
Planta_3,Centro_3,Producto_1,Cliente_4,8.47,3.83
Planta_3,Centro_3,Producto_2,Cliente_4,4.68,6.76
Planta_3,Centro_3,Producto_3,Cliente_4,7.09,7.27
Planta_3,Centro_3,Producto_4,Cliente_4,3.19,10.16
Planta_3,Centro_3,Producto_5,Cliente_4,8.52,7.59
Planta_3,Centro_3,Producto_1,Cliente_5,3.06,5.36
Planta_3,Centro_3,Producto_2,Cliente_5,3.9,6.6
Planta_3,Centro_3,Producto_3,Cliente_5,7.14,10.21
Planta_3,Centro_3,Producto_4,Cliente_5,7.57,7.35
Planta_3,Centro_3,Producto_5,Cliente_5,8.59,5.45
Planta_3,Centro_3,Producto_1,Cliente_6,5.75,12.61
Planta_3,Centro_3,Producto_2,Cliente_6,3.44,4.32
Planta_3,Centro_3,Producto_3,Cliente_6,9.07,7.12
Planta_3,Centro_3,Producto_4,Cliente_6,7.47,3.3
Planta_3,Centro_3,Producto_5,Cliente_6,7.52,6.79
Planta_3,Centro_3,Producto_1,Cliente_7,2.45,10.32
Planta_3,Centro_3,Producto_2,Cliente_7,3.93,7.64
Planta_3,Centro_3,Producto_3,Cliente_7,2.64,4.77
Planta_3,Centro_3,Producto_4,Cliente_7,4.38,4.08
Planta_3,Centro_3,Producto_5,Cliente_7,9.29,3.07
Planta_3,Centro_3,Producto_1,Cliente_8,5.87,4.48
Planta_3,Centro_3,Producto_2,Cliente_8,4.46,14.11
Planta_3,Centro_3,Producto_3,Cliente_8,3.29,14.59
Planta_3,Centro_3,Producto_4,Cliente_8,3.65,11.9
Planta_3,Centro_3,Producto_5,Cliente_8,6.37,13.61
Planta_3,Centro_3,Producto_1,Cliente_9,6.43,9.41
Planta_3,Centro_3,Producto_2,Cliente_9,3.56,4.99
Planta_3,Centro_3,Producto_3,Cliente_9,9.33,6.93
Planta_3,Centro_3,Producto_4,Cliente_9,4.98,12.12
Planta_3,Centro_3,Producto_5,Cliente_9,4.71,14.42
Planta_3,Centro_3,Producto_1,Cliente_10,7.9,10.17
Planta_3,Centro_3,Producto_2,Cliente_10,9.05,3.6
Planta_3,Centro_3,Producto_3,Cliente_10,4.06,8.58
Planta_3,Centro_3,Producto_4,Cliente_10,3.82,11.93
Planta_3,Centro_3,Producto_5,Cliente_10,9.35,8.09
Planta_3,Centro_3,Producto_1,Cliente_11,4.74,14.54
Planta_3,Centro_3,Producto_2,Cliente_11,5.56,8.87
Planta_3,Centro_3,Producto_3,Cliente_11,4.81,13.91
Planta_3,Centro_3,Producto_4,Cliente_11,6.55,12.15
Planta_3,Centro_3,Producto_5,Cliente_11,8.49,7.1
Planta_3,Centro_3,Producto_1,Cliente_12,5.47,13.18
Planta_3,Centro_3,Producto_2,Cliente_12,4.91,12.53
Planta_3,Centro_3,Producto_3,Cliente_12,9.53,10.48
Planta_3,Centro_3,Producto_4,Cliente_12,7.93,12.66
Planta_3,Centro_3,Producto_5,Cliente_12,8.76,7.74
Planta_3,Centro_3,Producto_1,Cliente_13,2.41,7.82
Planta_3,Centro_3,Producto_2,Cliente_13,7.39,8.4
Planta_3,Centro_3,Producto_3,Cliente_13,7.99,7.28
Planta_3,Centro_3,Producto_4,Cliente_13,7.08,5.24
Planta_3,Centro_3,Producto_5,Cliente_13,7.99,9.55
Planta_3,Centro_3,Producto_1,Cliente_14,3.63,6.5
Planta_3,Centro_3,Producto_2,Cliente_14,7.99,8.79
Planta_3,Centro_3,Producto_3,Cliente_14,3.73,14.61
Planta_3,Centro_3,Producto_4,Cliente_14,7.72,14.49
Planta_3,Centro_3,Producto_5,Cliente_14,5.42,8.7
Planta_3,Centro_3,Producto_1,Cliente_15,9.18,9.3
Planta_3,Centro_3,Producto_2,Cliente_15,7.66,6.03
Planta_3,Centro_3,Producto_3,Cliente_15,5.57,4.48
Planta_3,Centro_3,Producto_4,Cliente_15,3.65,3.01
Planta_3,Centro_3,Producto_5,Cliente_15,2.31,14.73
Planta_3,Centro_3,Producto_1,Cliente_16,3.94,10.96
Planta_3,Centro_3,Producto_2,Cliente_16,8.71,9.61
Planta_3,Centro_3,Producto_3,Cliente_16,3.23,11.74
Planta_3,Centro_3,Producto_4,Cliente_16,6.8,11.78
Planta_3,Centro_3,Producto_5,Cliente_16,8.16,14.7
Planta_3,Centro_3,Producto_1,Cliente_17,6.59,7.1
Planta_3,Centro_3,Producto_2,Cliente_17,7.19,3.82
Planta_3,Centro_3,Producto_3,Cliente_17,9.18,4.43
Planta_3,Centro_3,Producto_4,Cliente_17,4.62,12.79
Planta_3,Centro_3,Producto_5,Cliente_17,6.78,7.72
Planta_3,Centro_3,Producto_1,Cliente_18,5.79,13.25
Planta_3,Centro_3,Producto_2,Cliente_18,4.72,13.44
Planta_3,Centro_3,Producto_3,Cliente_18,2.71,12.32
Planta_3,Centro_3,Producto_4,Cliente_18,8.78,5.18
Planta_3,Centro_3,Producto_5,Cliente_18,5.44,4.99
Planta_3,Centro_3,Producto_1,Cliente_19,7.65,9.42
Planta_3,Centro_3,Producto_2,Cliente_19,7.08,5.36
Planta_3,Centro_3,Producto_3,Cliente_19,3.69,3.5
Planta_3,Centro_3,Producto_4,Cliente_19,4.58,9.72
Planta_3,Centro_3,Producto_5,Cliente_19,8.86,11.0
Planta_3,Centro_3,Producto_1,Cliente_20,5.48,14.44
Planta_3,Centro_3,Producto_2,Cliente_20,7.75,14.16
Planta_3,Centro_3,Producto_3,Cliente_20,6.22,6.11
Planta_3,Centro_3,Producto_4,Cliente_20,2.42,11.71
Planta_3,Centro_3,Producto_5,Cliente_20,2.97,6.63
Planta_3,Centro_4,Producto_1,Cliente_1,6.26,9.77
Planta_3,Centro_4,Producto_2,Cliente_1,6.8,5.0
Planta_3,Centro_4,Producto_3,Cliente_1,5.04,10.41
Planta_3,Centro_4,Producto_4,Cliente_1,9.76,11.73
Planta_3,Centro_4,Producto_5,Cliente_1,9.38,12.15
Planta_3,Centro_4,Producto_1,Cliente_2,6.73,5.3
Planta_3,Centro_4,Producto_2,Cliente_2,7.33,10.48
Planta_3,Centro_4,Producto_3,Cliente_2,6.82,8.88
Planta_3,Centro_4,Producto_4,Cliente_2,6.23,7.01
Planta_3,Centro_4,Producto_5,Cliente_2,6.15,5.37
Planta_3,Centro_4,Producto_1,Cliente_3,8.44,5.23
Planta_3,Centro_4,Producto_2,Cliente_3,2.68,8.23
Planta_3,Centro_4,Producto_3,Cliente_3,7.27,8.25
Planta_3,Centro_4,Producto_4,Cliente_3,4.21,9.7
Planta_3,Centro_4,Producto_5,Cliente_3,4.78,14.19
Planta_3,Centro_4,Producto_1,Cliente_4,9.38,9.03
Planta_3,Centro_4,Producto_2,Cliente_4,4.62,11.85
Planta_3,Centro_4,Producto_3,Cliente_4,2.29,8.7
Planta_3,Centro_4,Producto_4,Cliente_4,4.69,14.05
Planta_3,Centro_4,Producto_5,Cliente_4,2.1,9.63
Planta_3,Centro_4,Producto_1,Cliente_5,7.93,8.82
Planta_3,Centro_4,Producto_2,Cliente_5,2.68,14.67
Planta_3,Centro_4,Producto_3,Cliente_5,6.14,10.37
Planta_3,Centro_4,Producto_4,Cliente_5,3.89,8.8
Planta_3,Centro_4,Producto_5,Cliente_5,5.43,3.9
Planta_3,Centro_4,Producto_1,Cliente_6,2.85,13.05
Planta_3,Centro_4,Producto_2,Cliente_6,3.92,5.34
Planta_3,Centro_4,Producto_3,Cliente_6,6.04,12.22
Planta_3,Centro_4,Producto_4,Cliente_6,2.5,9.92
Planta_3,Centro_4,Producto_5,Cliente_6,2.95,3.44
Planta_3,Centro_4,Producto_1,Cliente_7,2.42,13.01
Planta_3,Centro_4,Producto_2,Cliente_7,2.94,3.54
Planta_3,Centro_4,Producto_3,Cliente_7,5.5,13.13
Planta_3,Centro_4,Producto_4,Cliente_7,4.1,8.06
Planta_3,Centro_4,Producto_5,Cliente_7,2.32,8.39
Planta_3,Centro_4,Producto_1,Cliente_8,6.62,9.85
Planta_3,Centro_4,Producto_2,Cliente_8,4.66,6.79
Planta_3,Centro_4,Producto_3,Cliente_8,2.85,7.4
Planta_3,Centro_4,Producto_4,Cliente_8,2.8,12.2
Planta_3,Centro_4,Producto_5,Cliente_8,9.73,14.64
Planta_3,Centro_4,Producto_1,Cliente_9,8.92,10.21
Planta_3,Centro_4,Producto_2,Cliente_9,7.61,6.42
Planta_3,Centro_4,Producto_3,Cliente_9,7.05,8.47
Planta_3,Centro_4,Producto_4,Cliente_9,5.86,12.09
Planta_3,Centro_4,Producto_5,Cliente_9,4.26,6.82
Planta_3,Centro_4,Producto_1,Cliente_10,9.4,3.67
Planta_3,Centro_4,Producto_2,Cliente_10,5.89,13.95
Planta_3,Centro_4,Producto_3,Cliente_10,6.88,9.56
Planta_3,Centro_4,Producto_4,Cliente_10,4.0,7.12
Planta_3,Centro_4,Producto_5,Cliente_10,8.82,9.71
Planta_3,Centro_4,Producto_1,Cliente_11,6.12,4.19
Planta_3,Centro_4,Producto_2,Cliente_11,2.13,14.56
Planta_3,Centro_4,Producto_3,Cliente_11,5.02,10.24
Planta_3,Centro_4,Producto_4,Cliente_11,2.64,11.2
Planta_3,Centro_4,Producto_5,Cliente_11,9.46,9.91
Planta_3,Centro_4,Producto_1,Cliente_12,3.01,9.98
Planta_3,Centro_4,Producto_2,Cliente_12,8.13,7.88
Planta_3,Centro_4,Producto_3,Cliente_12,9.04,10.78
Planta_3,Centro_4,Producto_4,Cliente_12,9.19,10.48
Planta_3,Centro_4,Producto_5,Cliente_12,3.05,6.72
Planta_3,Centro_4,Producto_1,Cliente_13,3.61,13.91
Planta_3,Centro_4,Producto_2,Cliente_13,8.08,11.12
Planta_3,Centro_4,Producto_3,Cliente_13,4.41,5.21
Planta_3,Centro_4,Producto_4,Cliente_13,8.05,8.69
Planta_3,Centro_4,Producto_5,Cliente_13,3.81,10.4
Planta_3,Centro_4,Producto_1,Cliente_14,2.32,6.91
Planta_3,Centro_4,Producto_2,Cliente_14,5.75,4.78
Planta_3,Centro_4,Producto_3,Cliente_14,9.88,5.51
Planta_3,Centro_4,Producto_4,Cliente_14,3.04,5.44
Planta_3,Centro_4,Producto_5,Cliente_14,8.15,8.11
Planta_3,Centro_4,Producto_1,Cliente_15,6.52,3.25
Planta_3,Centro_4,Producto_2,Cliente_15,2.28,8.35
Planta_3,Centro_4,Producto_3,Cliente_15,8.53,13.62
Planta_3,Centro_4,Producto_4,Cliente_15,2.69,9.46
Planta_3,Centro_4,Producto_5,Cliente_15,9.31,7.66
Planta_3,Centro_4,Producto_1,Cliente_16,8.64,4.6
Planta_3,Centro_4,Producto_2,Cliente_16,9.48,12.02
Planta_3,Centro_4,Producto_3,Cliente_16,9.53,11.12
Planta_3,Centro_4,Producto_4,Cliente_16,4.91,14.26
Planta_3,Centro_4,Producto_5,Cliente_16,4.2,6.99
Planta_3,Centro_4,Producto_1,Cliente_17,7.61,12.18
Planta_3,Centro_4,Producto_2,Cliente_17,9.44,5.46
Planta_3,Centro_4,Producto_3,Cliente_17,8.38,11.86
Planta_3,Centro_4,Producto_4,Cliente_17,2.51,7.65
Planta_3,Centro_4,Producto_5,Cliente_17,4.26,6.65
Planta_3,Centro_4,Producto_1,Cliente_18,9.86,10.71
Planta_3,Centro_4,Producto_2,Cliente_18,7.74,14.72
Planta_3,Centro_4,Producto_3,Cliente_18,5.02,12.62
Planta_3,Centro_4,Producto_4,Cliente_18,5.48,13.43
Planta_3,Centro_4,Producto_5,Cliente_18,3.45,14.37
Planta_3,Centro_4,Producto_1,Cliente_19,3.75,6.91
Planta_3,Centro_4,Producto_2,Cliente_19,8.05,7.73
Planta_3,Centro_4,Producto_3,Cliente_19,6.87,8.33
Planta_3,Centro_4,Producto_4,Cliente_19,7.94,5.74
Planta_3,Centro_4,Producto_5,Cliente_19,2.47,6.6
Planta_3,Centro_4,Producto_1,Cliente_20,5.79,5.02
Planta_3,Centro_4,Producto_2,Cliente_20,4.84,7.8
Planta_3,Centro_4,Producto_3,Cliente_20,2.46,10.0
Planta_3,Centro_4,Producto_4,Cliente_20,9.07,4.82
Planta_3,Centro_4,Producto_5,Cliente_20,6.78,10.98
Planta_3,Centro_5,Producto_1,Cliente_1,5.35,11.41
Planta_3,Centro_5,Producto_2,Cliente_1,5.29,9.06
Planta_3,Centro_5,Producto_3,Cliente_1,2.06,11.3
Planta_3,Centro_5,Producto_4,Cliente_1,7.29,3.46
Planta_3,Centro_5,Producto_5,Cliente_1,4.95,14.75
Planta_3,Centro_5,Producto_1,Cliente_2,5.37,9.02
Planta_3,Centro_5,Producto_2,Cliente_2,9.28,11.61
Planta_3,Centro_5,Producto_3,Cliente_2,6.66,12.57
Planta_3,Centro_5,Producto_4,Cliente_2,8.91,8.48
Planta_3,Centro_5,Producto_5,Cliente_2,5.8,7.63
Planta_3,Centro_5,Producto_1,Cliente_3,9.73,11.37
Planta_3,Centro_5,Producto_2,Cliente_3,2.67,13.36
Planta_3,Centro_5,Producto_3,Cliente_3,5.84,3.83
Planta_3,Centro_5,Producto_4,Cliente_3,6.4,8.01
Planta_3,Centro_5,Producto_5,Cliente_3,9.02,5.45
Planta_3,Centro_5,Producto_1,Cliente_4,8.61,9.69
Planta_3,Centro_5,Producto_2,Cliente_4,2.44,14.66
Planta_3,Centro_5,Producto_3,Cliente_4,6.1,6.49
Planta_3,Centro_5,Producto_4,Cliente_4,5.76,13.29
Planta_3,Centro_5,Producto_5,Cliente_4,4.44,5.31
Planta_3,Centro_5,Producto_1,Cliente_5,3.03,6.57
Planta_3,Centro_5,Producto_2,Cliente_5,8.24,8.66
Planta_3,Centro_5,Producto_3,Cliente_5,3.82,4.99
Planta_3,Centro_5,Producto_4,Cliente_5,4.66,14.28
Planta_3,Centro_5,Producto_5,Cliente_5,4.74,14.86
Planta_3,Centro_5,Producto_1,Cliente_6,5.88,5.15
Planta_3,Centro_5,Producto_2,Cliente_6,9.13,8.52
Planta_3,Centro_5,Producto_3,Cliente_6,7.68,14.8
Planta_3,Centro_5,Producto_4,Cliente_6,2.4,4.16
Planta_3,Centro_5,Producto_5,Cliente_6,7.76,6.38
Planta_3,Centro_5,Producto_1,Cliente_7,3.47,3.47
Planta_3,Centro_5,Producto_2,Cliente_7,2.17,12.29
Planta_3,Centro_5,Producto_3,Cliente_7,3.08,8.61
Planta_3,Centro_5,Producto_4,Cliente_7,6.85,8.14
Planta_3,Centro_5,Producto_5,Cliente_7,2.22,12.4
Planta_3,Centro_5,Producto_1,Cliente_8,2.08,12.14
Planta_3,Centro_5,Producto_2,Cliente_8,9.15,8.19
Planta_3,Centro_5,Producto_3,Cliente_8,6.28,8.72
Planta_3,Centro_5,Producto_4,Cliente_8,5.11,13.65
Planta_3,Centro_5,Producto_5,Cliente_8,9.15,7.03
Planta_3,Centro_5,Producto_1,Cliente_9,6.92,14.12
Planta_3,Centro_5,Producto_2,Cliente_9,9.7,9.11
Planta_3,Centro_5,Producto_3,Cliente_9,5.62,6.34
Planta_3,Centro_5,Producto_4,Cliente_9,9.67,4.71
Planta_3,Centro_5,Producto_5,Cliente_9,6.64,6.39
Planta_3,Centro_5,Producto_1,Cliente_10,4.23,7.86
Planta_3,Centro_5,Producto_2,Cliente_10,9.99,3.66
Planta_3,Centro_5,Producto_3,Cliente_10,6.63,3.99
Planta_3,Centro_5,Producto_4,Cliente_10,3.24,8.27
Planta_3,Centro_5,Producto_5,Cliente_10,6.08,6.11
Planta_3,Centro_5,Producto_1,Cliente_11,4.53,4.04
Planta_3,Centro_5,Producto_2,Cliente_11,4.43,14.6
Planta_3,Centro_5,Producto_3,Cliente_11,9.56,7.02
Planta_3,Centro_5,Producto_4,Cliente_11,6.57,13.92
Planta_3,Centro_5,Producto_5,Cliente_11,2.05,12.73
Planta_3,Centro_5,Producto_1,Cliente_12,9.59,4.1
Planta_3,Centro_5,Producto_2,Cliente_12,3.29,14.53
Planta_3,Centro_5,Producto_3,Cliente_12,6.3,3.17
Planta_3,Centro_5,Producto_4,Cliente_12,4.06,8.4
Planta_3,Centro_5,Producto_5,Cliente_12,7.54,11.8
Planta_3,Centro_5,Producto_1,Cliente_13,9.96,6.45
Planta_3,Centro_5,Producto_2,Cliente_13,6.31,9.4
Planta_3,Centro_5,Producto_3,Cliente_13,5.25,5.03
Planta_3,Centro_5,Producto_4,Cliente_13,9.82,13.24
Planta_3,Centro_5,Producto_5,Cliente_13,5.99,10.24
Planta_3,Centro_5,Producto_1,Cliente_14,3.82,9.53
Planta_3,Centro_5,Producto_2,Cliente_14,7.56,9.18
Planta_3,Centro_5,Producto_3,Cliente_14,9.92,10.34
Planta_3,Centro_5,Producto_4,Cliente_14,4.97,12.27
Planta_3,Centro_5,Producto_5,Cliente_14,3.36,7.61
Planta_3,Centro_5,Producto_1,Cliente_15,4.78,8.18
Planta_3,Centro_5,Producto_2,Cliente_15,8.25,8.81
Planta_3,Centro_5,Producto_3,Cliente_15,8.35,9.92
Planta_3,Centro_5,Producto_4,Cliente_15,4.74,12.72
Planta_3,Centro_5,Producto_5,Cliente_15,3.91,5.69
Planta_3,Centro_5,Producto_1,Cliente_16,6.04,6.13
Planta_3,Centro_5,Producto_2,Cliente_16,2.07,10.78
Planta_3,Centro_5,Producto_3,Cliente_16,6.09,8.35
Planta_3,Centro_5,Producto_4,Cliente_16,9.74,9.85
Planta_3,Centro_5,Producto_5,Cliente_16,8.91,4.67
Planta_3,Centro_5,Producto_1,Cliente_17,6.55,13.42
Planta_3,Centro_5,Producto_2,Cliente_17,6.66,11.62
Planta_3,Centro_5,Producto_3,Cliente_17,4.98,4.11
Planta_3,Centro_5,Producto_4,Cliente_17,5.66,7.73
Planta_3,Centro_5,Producto_5,Cliente_17,8.94,5.93
Planta_3,Centro_5,Producto_1,Cliente_18,9.73,14.5
Planta_3,Centro_5,Producto_2,Cliente_18,3.98,7.18
Planta_3,Centro_5,Producto_3,Cliente_18,9.16,14.6
Planta_3,Centro_5,Producto_4,Cliente_18,5.55,6.85
Planta_3,Centro_5,Producto_5,Cliente_18,6.21,11.25
Planta_3,Centro_5,Producto_1,Cliente_19,4.19,11.84
Planta_3,Centro_5,Producto_2,Cliente_19,2.41,3.59
Planta_3,Centro_5,Producto_3,Cliente_19,5.09,7.24
Planta_3,Centro_5,Producto_4,Cliente_19,4.53,8.89
Planta_3,Centro_5,Producto_5,Cliente_19,4.57,5.31
Planta_3,Centro_5,Producto_1,Cliente_20,4.48,14.7
Planta_3,Centro_5,Producto_2,Cliente_20,5.29,8.34
Planta_3,Centro_5,Producto_3,Cliente_20,6.61,14.8
Planta_3,Centro_5,Producto_4,Cliente_20,3.93,11.18
Planta_3,Centro_5,Producto_5,Cliente_20,7.73,10.29
Planta_3,Centro_6,Producto_1,Cliente_1,2.71,11.12
Planta_3,Centro_6,Producto_2,Cliente_1,2.51,10.15
Planta_3,Centro_6,Producto_3,Cliente_1,7.92,5.53
Planta_3,Centro_6,Producto_4,Cliente_1,8.73,3.36
Planta_3,Centro_6,Producto_5,Cliente_1,8.75,8.52
Planta_3,Centro_6,Producto_1,Cliente_2,3.74,4.61
Planta_3,Centro_6,Producto_2,Cliente_2,9.63,3.87
Planta_3,Centro_6,Producto_3,Cliente_2,3.59,7.17
Planta_3,Centro_6,Producto_4,Cliente_2,6.96,9.54
Planta_3,Centro_6,Producto_5,Cliente_2,3.01,6.48
Planta_3,Centro_6,Producto_1,Cliente_3,3.91,5.56
Planta_3,Centro_6,Producto_2,Cliente_3,5.29,11.45
Planta_3,Centro_6,Producto_3,Cliente_3,3.74,7.4
Planta_3,Centro_6,Producto_4,Cliente_3,5.13,14.72
Planta_3,Centro_6,Producto_5,Cliente_3,9.64,12.6
Planta_3,Centro_6,Producto_1,Cliente_4,3.93,3.82
Planta_3,Centro_6,Producto_2,Cliente_4,4.54,6.2
Planta_3,Centro_6,Producto_3,Cliente_4,6.05,12.33
Planta_3,Centro_6,Producto_4,Cliente_4,8.87,13.14
Planta_3,Centro_6,Producto_5,Cliente_4,4.88,11.25
Planta_3,Centro_6,Producto_1,Cliente_5,4.5,3.73
Planta_3,Centro_6,Producto_2,Cliente_5,7.61,3.12
Planta_3,Centro_6,Producto_3,Cliente_5,5.27,6.95
Planta_3,Centro_6,Producto_4,Cliente_5,7.55,12.19
Planta_3,Centro_6,Producto_5,Cliente_5,4.43,12.74
Planta_3,Centro_6,Producto_1,Cliente_6,4.35,8.36
Planta_3,Centro_6,Producto_2,Cliente_6,7.82,11.32
Planta_3,Centro_6,Producto_3,Cliente_6,9.9,5.7
Planta_3,Centro_6,Producto_4,Cliente_6,7.3,10.32
Planta_3,Centro_6,Producto_5,Cliente_6,9.32,4.88
Planta_3,Centro_6,Producto_1,Cliente_7,8.01,9.82
